imdb_title,tconst,mean_pooled,sd_pooled,skew_pooled,mean_males,sd_males,skew_males,men_all_count,mean_females,sd_females,skew_females,women_all_count,bom_total_gross,FLead,kim_violence_gore,kim_sex_nudity,kim_language,major,bom_studio,bom_opening_theaters,genres_count,bom_year,bom_open_month,genre_Action,genre_Adventure,genre_Animation,genre_Biography,genre_Comedy,genre_Crime,genre_Drama,genre_Family,genre_Fantasy,genre_History,genre_Horror,genre_Music,genre_Musical,genre_Mystery,genre_News,genre_Romance,genre_Sci_Fi,genre_Short,genre_Sport,genre_Thriller,genre_War,genre_Western,Rtail,Ltail,tickets_sold_est,log_bom_opening_theaters
The Age of Innocence,tt0106226,7.27627610856696,1.77367401937682,-0.838191944425718,7.23783718202774,1.77025354201849,-0.844164432228691,24727,7.36202074875959,1.77836883117021,-0.830540452544608,11085,32255440,0,0,2,1,0,Col.,83,2,1993,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.454847537138389,0.0368033061543617,7791169.0821256,4.418840607796598
Alive,tt0106246,7.18826269952617,1.44002538774455,-0.508501616940457,7.13050359256797,1.4108178001703,-0.546706256303456,31593,7.48334411384217,1.54768322908922,-0.489793744560537,6184,36733909,0,7,0,6,1,BV,1132,3,1993,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.376763639251396,0.0163062180691955,8872924.87922705,7.0317412587631285
Another Stakeout,tt0106292,5.66971065052329,1.86457341664741,0.134011737340339,5.61816051552431,1.82104797833729,0.119803614663239,8535,6.03303055326177,2.11188662235388,0.0639271086744378,1211,20208496,0,4,2,3,1,BV,1185,2,1993,7,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134516724810179,0.10465832136261,4881279.22705314,7.077498053569231
Army of Darkness,tt0106308,7.66457846062299,1.7864149470721,-0.998733634416443,7.67755242976048,1.75610195118535,-0.978233345528993,110052,7.5341251713111,2.06220656800929,-1.05083820130226,10945,11502976,0,7,1,5,1,Uni.,1387,2,1993,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.582898749555774,0.0309263866046266,2778496.61835749,7.234898420314831
Batman: Mask of the Phantasm,tt0106364,7.95195050806167,1.58637063703213,-1.06853521209955,7.96809561101842,1.55940116942451,-1.02534008080119,29369,7.6925601750547,1.9519710356784,-1.24308551573624,1828,5617391,0,4,1,0,1,WB,1506,3,1993,12,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65076770202263,0.0158028015514312,1356857.7294686,7.317212408359839
Beethoven's 2nd,tt0106375,5.08819419284716,2.08178680190388,0.430133385972154,4.78097557375839,1.94878968027012,0.462841822840287,13551,5.80970537261698,2.20256301715454,0.221155697414789,5770,53443066,0,1,2,1,1,Uni.,2026,3,1993,12,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.118006314372962,0.202266963407691,12908953.1400966,7.613818684808629
Benny & Joon,tt0106387,7.47333381229494,1.6475368727013,-0.612922331011846,7.08817166320809,1.60193114081923,-0.63378791577213,22649,7.9298723047938,1.58300012836946,-0.717594391444537,19108,23261580,0,2,1,5,1,MGM,408,3,1993,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.481571952008047,0.0199487511075987,5618739.13043478,6.0112671744041615
The Beverly Hillbillies,tt0106400,5.18670309653916,2.24125050453976,0.282514190779,5.04554344789047,2.16643394391429,0.303857601588246,10737,5.80811808118081,2.45017613855068,0.0622281931960198,2439,44029386,0,2,0,4,1,Fox,2152,2,1993,10,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141317547055252,0.218655130540376,10635117.3913043,7.674152921281675
Body of Evidence,tt0106453,4.64504888200561,2.18959508716169,0.485438222257576,4.61420923488735,2.13505388095125,0.474726942254216,8966,4.84761904761905,2.51014141887373,0.452442174517874,1365,13273595,1,5,9,5,1,MGM,2050,2,1993,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0955377020617559,0.295808731003775,3206182.36714976,7.6255950721324535
Boxing Helena,tt0106471,4.8445292924472,2.48033847649917,0.23536358960707,4.7055357419755,2.40359443064684,0.269581988781313,6449,5.30848861283644,2.66963483914771,0.0587854743294562,1932,1796389,0,4,9,5,0,Orion,161,3,1993,9,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.144016227180527,0.310106192578451,433910.38647343,5.081404364984463
A Bronx Tale,tt0106489,7.90227574199967,1.3607363073233,-0.873188036054414,7.88747341189997,1.33845974533177,-0.856457063634248,86975,8.0374960613381,1.54299766586327,-1.02866061545842,9521,17287898,0,8,0,9,0,Sav.,1077,3,1993,10,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.653446774995855,0.0088501077764881,4175820.77294686,6.981934677156389
Carlito's Way,tt0106519,7.96274876348483,1.32766685917125,-1.06569729999866,7.97750187425993,1.29978056222739,-1.01232130703664,142723,7.77705265014552,1.62725044244316,-1.24531890092018,11339,36948322,0,7,4,7,1,Uni.,1615,3,1993,11,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.691500824343446,0.0093144318521114,8924715.4589372,7.387090235656757
Cliffhanger,tt0106582,6.48615503704523,1.63081172865512,-0.371884491898107,6.50074944683686,1.60543804093399,-0.354094236759182,84062,6.29349874371859,1.92462205950463,-0.407504803045588,6368,84049211,0,8,1,7,0,TriS,2333,3,1993,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.222105495963729,0.04270706623908,20301741.7874396,7.75491027202143
Coneheads,tt0106598,5.48369662662329,2.04853926930393,0.063544446304497,5.43460578611702,1.99365405274793,0.0487001455724941,32457,5.72569866342649,2.28484335521131,0.0351478265368493,6584,21274717,0,5,4,3,1,Par.,1978,2,1993,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.142977895033426,0.153505289311237,5138820.53140097,7.589841512182657
Cool Runnings,tt0106611,7.12875391872491,1.59330769310468,-0.347110503306574,7.09044103530726,1.56107249538677,-0.34442240848843,57297,7.32895576835385,1.73852774122243,-0.428769571475817,10965,68856263,0,2,0,2,1,BV,1387,3,1993,10,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.366133427089742,0.0205678122527907,16631947.5845411,7.234898420314831
The Crush,tt0106627,5.9747942832395,1.8949742302654,0.0603330810727706,5.79909308477138,1.84545752135221,0.039995389442491,7939,6.36161952301719,1.94476060173335,0.0379303328980665,3606,13609396,0,4,5,5,1,WB,1759,2,1993,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.175660459073192,0.0827197921177999,3287293.71980676,7.472500744737558
The Dark Half,tt0106664,6.01164446678395,1.69921971475177,-0.181487294525678,6.00184001549487,1.65951552309704,-0.180153664885713,10326,6.07448789571695,1.93385359374963,-0.208234229826705,1611,10611160,0,9,0,6,0,Orion,1563,3,1993,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0.148948647063751,0.0652592778755131,2563082.12560386,7.354362330421477
Dave,tt0106673,6.94696798917944,1.56251812630181,-0.497239281102563,6.91119866118123,1.53044966448358,-0.496396630952692,28682,7.09770790478989,1.68277893058357,-0.549021765236048,6806,63270710,0,0,4,2,1,WB,1155,2,1993,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.334591974752029,0.0245435076645627,15282780.1932367,7.051855622955894
Dazed and Confused,tt0106677,7.74441508929169,1.71232558340198,-1.02049518568335,7.76153266996317,1.67530353560038,-1.03673448056063,98286,7.66550980208236,1.87156706551765,-0.931311428013101,21322,7993039,0,3,3,7,0,Gram.,183,1,1993,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.600821015316701,0.0250735736740017,1930685.74879227,5.209486152841421
Demolition Man,tt0106697,6.76115915719052,1.67698018322018,-0.420283085531317,6.75530900421786,1.65705102493983,-0.416190513415296,109060,6.82545601128691,1.8810550905097,-0.466851176482543,9923,58055768,0,7,3,6,1,WB,2246,3,1993,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.295462376978224,0.0373582780733382,14023132.3671498,7.716906135298388
Dennis the Menace,tt0106701,5.77834022198486,2.01054941973852,0.0992832007361451,5.65284037001898,1.94564032888886,0.100026281597994,33728,6.23163418290855,2.16977729698566,-0.0273570029868422,9338,51270765,0,4,2,1,1,WB,2085,2,1993,6,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17141132215669,0.114034272976362,12384242.7536232,7.642524134232902
Dragon: The Bruce Lee Story,tt0106770,7.20488657890902,1.58201093349961,-0.46988710900586,7.17895015906681,1.5644088016321,-0.457025451108143,18860,7.48812970469021,1.73831251314714,-0.681192614545332,1727,35113743,0,7,5,2,1,Uni.,1887,3,1993,5,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.383737309952883,0.0199154806431243,8481580.43478261,7.54274354536855
Falling Down,tt0106856,7.65110648731852,1.3801461966801,-0.852315903806079,7.67519881135293,1.35212764601982,-0.810291741043222,118454,7.3875704127805,1.63298468744539,-0.955047523771063,10829,40903593,0,6,1,8,1,WB,1220,3,1993,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.576549120920771,0.0117958277577098,9880094.92753623,7.106606137727303
Fearless,tt0106881,7.22212189616253,1.71176746231709,-0.685855674566807,7.21910482748517,1.69147090033085,-0.671891182070574,13651,7.24433656957929,1.85472304936446,-0.762744287338348,1854,6995302,0,6,0,5,1,WB,6,2,1993,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.429409867784586,0.0297323444050306,1689686.47342995,1.791759469228055
Fire in the Sky,tt0106912,6.68166903980685,1.67608425580536,-0.363988869507556,6.65689606343812,1.64642255757179,-0.358468505092615,14124,6.85411532774766,1.86089442888369,-0.450176715218566,2029,19885552,0,5,2,2,1,Par.,1422,3,1993,3,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.269485544480901,0.0370828948183,4803273.42995169,7.259819610363186
The Firm,tt0106918,6.85340221922151,1.40356540696025,-0.683045151393707,6.84975342465753,1.37514127082573,-0.699928164550181,73000,6.87529798602548,1.56319859870517,-0.611593073847078,12165,158348367,0,5,5,6,1,Par.,2393,3,1993,7,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.276709916045324,0.0223800857159631,38248397.826087,7.780303087908373
For Love or Money,tt0106941,6.29118644067797,1.59211146308276,-0.0343815347420255,6.27260567148208,1.56766787322392,-0.0496865664031767,7476,6.39228529839884,1.71611576867933,-9.08423749295998e-05,1374,11146270,0,0,3,3,1,Uni.,1626,3,1993,10,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.176271186440678,0.0388700564971751,2692335.74879227,7.3938782901077555
Fortress,tt0106950,5.95229332474583,1.73438042512107,-0.201410182412722,5.94830817796192,1.71563800110234,-0.205523548373415,20274,6.00751879699248,1.97572776479196,-0.180069412520475,1463,6739141,0,7,7,6,0,Mira.,1204,3,1993,9,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.144132124948245,0.0780696508257809,1627811.83574879,7.093404625868766
Free Willy,tt0106965,6.11748027851178,1.85596697837733,-0.009851108324773,5.91933666919913,1.76770313328373,-0.0405900853567591,38171,6.67051769523252,1.98044097419351,-0.139425936767365,13676,77698625,0,2,0,1,1,WB,1476,3,1993,7,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186201708874188,0.0700715566956623,18767783.8164251,7.297091005160418
The Fugitive,tt0106977,7.82511129703655,1.302751210752,-0.890672147937092,7.83647135965529,1.27399442962094,-0.859866040079969,170808,7.74007362608467,1.49791131078212,-0.964606767364791,22818,183875760,0,5,2,4,1,WB,2340,3,1993,8,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.642114178880935,0.0085887225889085,44414434.7826087,7.757906208351747
Gettysburg,tt0107007,7.83239589246091,1.78925852396322,-1.19280219671426,7.8166722953957,1.76961726564783,-1.18632511472351,17766,8.00557966522009,1.98520423270292,-1.29141801932106,1613,10769960,0,5,0,1,0,NL,124,3,1993,10,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.629341039269312,0.0290004644202487,2601439.61352657,4.820281565605037
The Good Son,tt0107034,6.57133662304227,1.78283914301615,-0.33163843966535,6.41414239797409,1.76126016159513,-0.365013151946026,20534,7.00565123789021,1.77012098649328,-0.301711779139707,7432,44789789,0,5,0,5,1,Fox,1847,2,1993,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.258099120360438,0.0485232067510549,10818789.6135266,7.52131798019924
Groundhog Day,tt0107048,8.01645394721436,1.47887284677055,-1.20502205245057,8.10619997913888,1.39682521460172,-1.13368327693683,354727,7.57602755834705,1.76394247321063,-1.13815606151438,72283,70906973,0,3,2,3,0,Col.,1640,3,1993,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.694126601250556,0.0141682864569916,17127288.1642512,7.402451520818244
Grumpy Old Men,tt0107050,7.11124860784556,1.56872835159478,-0.39252550275344,7.07296426698629,1.53042664029068,-0.399136115977659,26698,7.29292570209741,1.72764494515606,-0.440708984193361,5626,70172621,0,1,2,3,1,WB,1244,3,1993,12,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.361372354906571,0.0207585694839748,16949908.4541063,7.126087273299125
Hard Target,tt0107076,6.30993252042145,1.93666847434839,-0.165562003349752,6.31811808692943,1.91158086606466,-0.1538167316059,32095,6.1547548730065,2.35770632008495,-0.209338810650684,1693,32589677,0,9,2,6,1,Uni.,1972,3,1993,8,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232626968154374,0.0737243991949805,7871902.65700483,7.586803535162581
Heart and Souls,tt0107091,7.16378961017911,1.77950502273481,-0.500914083246008,6.88206324520477,1.74746098760267,-0.473075640339835,7716,7.6340038935756,1.73272112541815,-0.637132698997475,4623,16589540,0,3,2,3,1,Uni.,1275,3,1993,8,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.399546154469568,0.0307966609935975,4007135.26570048,7.150701457592526
Heaven & Earth,tt0107096,6.90051045941347,1.77162337675217,-0.728172878352251,6.85319296621934,1.74621131257974,-0.722120900559515,8644,7.20415738678545,1.89956918526914,-0.859669921501243,1347,5864949,1,7,5,5,1,WB,63,3,1993,12,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.344409968972075,0.0418376538884997,1416654.34782609,4.143134726391533
Hocus Pocus,tt0107120,7.20331932164082,2.05891370773684,-0.480258501687112,6.71973146076086,2.05848854501028,-0.331960146102637,38877,7.82764918805831,1.88409060271622,-0.698934219151014,30113,39514713,1,5,2,1,1,BV,1430,3,1993,7,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.434990578344688,0.0470647919988404,9544616.66666667,7.265429723253953
Hot Shots! Part Deux,tt0107144,6.74531031264582,1.74663982813286,-0.359115051930719,6.77159186417886,1.7157342619802,-0.333404256388363,59490,6.41958333333333,2.0647448560086,-0.390455843780758,4800,38922972,0,4,3,5,1,Fox,2122,2,1993,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.296266915538964,0.0412039197386841,9401684.05797102,7.660114319173928
In the Line of Fire,tt0107206,7.25688704226589,1.29855554173848,-0.653824067277568,7.26070793085918,1.27966465552345,-0.628010822539382,62944,7.21242373821409,1.50042678376203,-0.798073846129175,5409,102314823,0,6,2,6,0,Col.,1903,3,1993,7,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.400099483563267,0.0113089403537518,24713725.3623188,7.551186867296149
In the Name of the Father,tt0107207,8.1296480272495,1.40374103197541,-1.58709680553061,8.11782790066972,1.38193875604112,-1.5794707094986,96607,8.2004464008928,1.52596079514938,-1.6340014231618,16129,25096862,0,6,3,8,1,Uni.,4,2,1993,12,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.756998651717287,0.0142900227079194,6062043.96135266,1.3862943611198906
Indecent Proposal,tt0107211,6.03879076823058,1.83217130560072,-0.156876395109289,5.8998552403011,1.78038408447069,-0.187204972874312,34540,6.45230504093063,1.91977254250959,-0.197075692969023,11605,106614059,0,2,5,5,1,Par.,1694,2,1993,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.176227110196121,0.0769530826741792,25752188.1642512,7.434847875211999
Jason Goes to Hell,tt0107254,4.56311016403191,2.39775950205623,0.493063297350703,4.52517946188832,2.3730212232189,0.503778421680913,18249,4.92176165803109,2.59352645573564,0.354908643710867,1930,15935068,0,9,6,7,0,NL,1355,3,1993,8,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0.116110808266019,0.343971455473512,3849050.24154589,7.2115567333138015
The Joy Luck Club,tt0107282,7.77192644651969,1.9103409227045,-1.20987540576022,7.40666125101544,2.02651929423429,-1.08880331121226,6155,8.30316635160681,1.58386731833253,-1.27232365560186,4232,32901136,1,5,4,5,1,BV,3,1,1993,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.618657937806874,0.0375469336670839,7947134.29951691,1.0986122886681098
Jurassic Park,tt0107290,8.10611693477772,1.45038247243249,-1.15790244642876,8.12885780070068,1.41620226604801,-1.14727805584635,502942,7.98774618879563,1.6115022594696,-1.13453411793476,96623,357067947,0,6,2,4,1,Uni.,2404,3,1993,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.720287208225964,0.0120053705603229,86248296.3768116,7.784889295655098
Kalifornia,tt0107302,6.80147539697073,1.55126894071172,-0.605834074013492,6.77384783627558,1.52366564995112,-0.617496392479676,32005,6.94358727097396,1.67909310704624,-0.607155783209202,6222,2395231,0,10,6,5,0,Gram.,359,3,1993,9,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.289585894786408,0.030685117848641,578558.212560387,5.883322388488279
Last Action Hero,tt0107362,6.42565643472967,1.83864209122026,-0.345611563190377,6.43750398368284,1.81774462175728,-0.33872189155467,94134,6.28089304257529,2.07174156979321,-0.349397592921603,7704,50016394,0,6,1,4,0,Col.,2306,3,1993,6,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.247451835267778,0.0614898171605884,12081254.589372,7.743269700829004
Look Who's Talking Now,tt0107438,4.55460742718215,2.19422671413085,0.548403426480699,4.19052113530641,2.00981255317403,0.577616879489694,14833,5.43359375,2.36526584998467,0.28700248435787,6144,10340263,0,3,3,1,0,TriS,1858,3,1993,11,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0948181341469228,0.323401821042094,2497648.06763285,7.527255919373784
Mad Dog and Glory,tt0107473,6.32203500522466,1.60156847451297,-0.221871077855103,6.3353978431944,1.58200650110499,-0.21904799822046,13724,6.20654911838791,1.75791519723963,-0.200412876052955,1588,11081586,0,6,6,6,1,Uni.,1098,3,1993,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18501828631139,0.0427769070010449,2676711.5942029,7.001245622069476
Made in America,tt0107478,5.12600387704237,1.94882375395722,0.260866639039889,4.93734910671173,1.85859152359347,0.221580421259782,8284,5.73911337779521,2.10343876297959,0.171044139968577,2549,44942695,1,0,5,3,1,WB,2048,1,1993,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0961875750023078,0.173728422412997,10855723.4299517,7.6246189861593985
Malice,tt0107497,6.47318479370608,1.62275073272636,-0.442047408821407,6.42730711043873,1.57988581742206,-0.47347882600487,13220,6.64995628096765,1.76742449815789,-0.418529652336325,3431,46405336,0,7,6,6,0,Col.,1431,3,1993,10,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.220827577923248,0.0411386703501291,11209018.3574879,7.266128779556451
The Man Without a Face,tt0107501,6.88332432299602,1.69114548846253,-0.45053896861341,6.8056775124797,1.65758038115988,-0.460171681047467,16627,7.23037634408602,1.79326572366313,-0.533742696103816,3720,24760338,0,1,3,5,1,WB,865,1,1993,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.312625939942006,0.032879539981324,5980757.97101449,6.762729506931879
Manhattan Murder Mystery,tt0107507,7.4333309373203,1.47292629641211,-1.01629859619542,7.3780003529827,1.4604868052588,-1.03044350731057,22664,7.67635658914729,1.50256713220911,-1.03665240711942,5160,11330911,0,2,1,0,0,TriS,268,2,1993,8,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.494429269695227,0.019228004600345,2736935.02415459,5.5909869805108565
Menace II Society,tt0107554,7.66869292913344,1.56338738151447,-0.963544926398062,7.67798959158276,1.53905377043105,-0.944299804841053,35356,7.54442344045369,1.85418019834167,-1.01686499064558,2645,27912072,0,9,2,9,0,NL,464,3,1993,5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.571142864661456,0.0187100339464751,6742046.3768116,6.139884552226255
Mr. Jones,tt0107611,5.98120963006459,1.89020245838628,-0.142687209077741,5.90968076823255,1.86322062500434,-0.151820985428434,3853,6.20063694267516,1.95516263992601,-0.153375624403057,1256,8345845,0,4,4,7,0,TriS,1481,2,1993,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.176355451164611,0.087492660011744,2015904.58937198,7.300472814267799
Mrs. Doubtfire,tt0107614,7.09688637967537,1.62899103114019,-0.476952207773624,6.97313175801818,1.59815902802429,-0.506581837810121,131233,7.45077573433278,1.66408116369566,-0.501618104214678,45892,219195243,0,1,1,5,1,Fox,1605,3,1993,11,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.371404375441073,0.025970359915314,52945710.8695652,7.380879035564116
Much Ado About Nothing,tt0107616,7.50426699660544,1.74903595716954,-0.965887929860083,7.25742858509977,1.75585418981385,-0.97953524058224,20899,7.98992656750141,1.62991298527992,-1.00848956594632,10622,22549338,0,3,4,3,0,Gold.,3,3,1993,5,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.534088385520764,0.0307414104882459,5446700.0,1.0986122886681098
My Life,tt0107630,7.09534339229969,1.82851079018625,-0.490351647175137,7.02564985367533,1.82173791311227,-0.509684698219266,5809,7.31080361894625,1.83308992767027,-0.450358424607869,1879,27804899,0,0,2,5,0,Col.,800,1,1993,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.389828303850156,0.0349895941727367,6716159.17874396,6.684611727667927
Loaded Weapon 1,tt0107659,6.30892038104198,1.90075396831535,-0.203186520438993,6.31142395129839,1.88181462029379,-0.196071363923687,31539,6.27699150828953,2.12772391731013,-0.252511268312509,2473,27979399,0,4,4,4,0,NL,1989,3,1993,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235122897800776,0.0700047042220393,6758308.93719807,7.5953872788539725
Needful Things,tt0107665,6.32058628385307,1.66759083862023,-0.243714841156615,6.30532193087851,1.63902026310192,-0.253903323384352,14149,6.40946502057613,1.82291149010369,-0.22642336229546,2430,15185672,0,6,3,5,0,Col.,1963,3,1993,8,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199831111647265,0.0497014295192714,3668036.71497585,7.5822291942764615
The Nightmare Before Christmas,tt0107688,8.07947303865059,1.67771139481947,-1.33093773444193,7.95877925477144,1.67252431245053,-1.30415287132104,150531,8.35335795583026,1.65714287071906,-1.4669708663739,66335,50003043,0,2,0,0,1,BV,2,3,1993,10,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.705458670330988,0.0219259819427665,12078029.7101449,0.6931471805599453
Nowhere to Run,tt0107711,5.8193993993994,1.90869005425875,0.107858565850903,5.80389752855391,1.8896548203418,0.109391084763672,15497,6.02775368603643,2.13825763904714,0.0283378146831155,1153,22189039,0,7,7,5,0,Col.,1745,3,1993,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.153213213213213,0.0929129129129129,5359671.25603865,7.4645098346365275
